run,status,label,eval_label,horizon_years,feature_set,seed,grid_params,sampled_params,config_hash,n_test,effective_n,base_rate,pr_auc,roc_auc,brier,base_rate_brier,precision_at_20,conf_at_20,recall_at_20,precision_at_50,conf_at_50,recall_at_50,recall_at_prec_0.75,n_at_prec_0.75,recall_at_prec_0.9,n_at_prec_0.9
xgb_random_search_3y__label_3y_beat_spy__fs0__r66,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.607408, ""gamma"": 0.342094, ""learning_rate"": 0.0165055, ""max_depth"": 5, ""min_child_weight"": 7.1194, ""n_estimators"": 517, ""reg_alpha"": 5.39125, ""reg_lambda"": 0.0251088, ""subsample"": 0.631728}",298167f8d6bd6ab0,256351,8215.438550146824,0.3535010191664152,0.4671766962786885,0.6301429545196154,0.28915234716203864,0.22853804861472096,0.54375,0.2677918495144695,0.0018697614442295294,0.51875,0.25173439271748066,0.004459488502041693,0.003223726627981947,394,0.0008166774124220932,81
xgb_random_search_3y__label_3y_beat_spy__fs0__r27,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.765949, ""gamma"": 0.000139965, ""learning_rate"": 0.0114436, ""max_depth"": 8, ""min_child_weight"": 7.50202, ""n_estimators"": 1069, ""reg_alpha"": 3.75825, ""reg_lambda"": 0.186001, ""subsample"": 0.954949}",53ef7ef9bf00624c,256351,8215.438550146824,0.3535010191664152,0.45894863266762864,0.6277741963813515,0.2893220560226672,0.22853804861472096,0.54375,0.3316865566186607,0.0018697614442295294,0.4975,0.3040978908352554,0.0042768106597893835,0.002342574683000215,285,0.0007199656135826348,73
xgb_random_search_3y__label_3y_beat_spy__fs0__r12,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.486409, ""gamma"": 0.00166561, ""learning_rate"": 0.0291577, ""max_depth"": 9, ""min_child_weight"": 0.720113, ""n_estimators"": 1056, ""reg_alpha"": 0.151987, ""reg_lambda"": 0.0359306, ""subsample"": 0.799307}",dbd9976c6044eea8,256351,8215.438550146824,0.3535010191664152,0.4497175517915884,0.6229449974792737,0.2382999065349302,0.22853804861472096,0.415625,0.7397377599962056,0.0014291854717386632,0.4375,0.693745162859559,0.0037610143993122716,0.002127659574468085,261,0.0007092198581560284,71
xgb_random_search_3y__label_3y_beat_spy__fs1__r38,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.847544, ""gamma"": 5.17541, ""learning_rate"": 0.117179, ""max_depth"": 9, ""min_child_weight"": 121.977, ""n_estimators"": 141, ""reg_alpha"": 0.000119832, ""reg_lambda"": 0.0490356, ""subsample"": 0.76485}",fabb9d7e5b6b88e1,256351,8215.438550146824,0.3535010191664152,0.46049402656313293,0.6277651489519704,0.2291825278932532,0.22853804861472096,0.534375,0.7570661166682839,0.0018375241779497098,0.48,0.7397661446779966,0.0041263700838168925,0.0013217279174725983,159,0.0006984741027294219,69
xgb_random_search_3y__label_3y_beat_spy__fs1__r33,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.638389, ""gamma"": 0.00994761, ""learning_rate"": 0.0113265, ""max_depth"": 6, ""min_child_weight"": 59.9175, ""n_estimators"": 195, ""reg_alpha"": 0.000140183, ""reg_lambda"": 0.418799, ""subsample"": 0.887142}",22e90e6c7f044cee,256351,8215.438550146824,0.3535010191664152,0.46598773059330334,0.6293716789492823,0.2866701398940525,0.22853804861472096,0.553125,0.20670202132314444,0.0019019987105093489,0.46625,0.19891262436285614,0.004008166774124221,0.0024285407264130667,289,0.0006984741027294219,69
xgb_random_search_3y__label_3y_beat_spy__fs0__r65,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.521408, ""gamma"": 0.8894, ""learning_rate"": 0.0401561, ""max_depth"": 8, ""min_child_weight"": 0.521251, ""n_estimators"": 458, ""reg_alpha"": 0.0164131, ""reg_lambda"": 0.0180678, ""subsample"": 0.70443}",930ba6d0eb61c00f,256351,8215.438550146824,0.3535010191664152,0.4603136631334081,0.6313720176464093,0.24582728026246078,0.22853804861472096,0.49375,0.5246234958991408,0.0016978293574038256,0.48,0.48891030345112085,0.0041263700838168925,0.0015366430260047282,187,0.0006339995701697829,63
xgb_random_search_3y__label_3y_beat_spy__fs1__r45,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.825382, ""gamma"": 4.79144, ""learning_rate"": 0.126577, ""max_depth"": 6, ""min_child_weight"": 5.09555, ""n_estimators"": 274, ""reg_alpha"": 4.30687, ""reg_lambda"": 0.235585, ""subsample"": 0.920096}",df5dbd526c95ac83,256351,8215.438550146824,0.3535010191664152,0.46057300983717314,0.6275224277828662,0.22131396833634573,0.22853804861472096,0.540625,0.6154846134595573,0.0018590156888029228,0.4875,0.5920737479254603,0.004190844616376531,0.0013432194283258113,159,0.0006339995701697829,64
xgb_random_search_3y__label_3y_beat_spy__fs0__r56,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.943062, ""gamma"": 0.0813678, ""learning_rate"": 0.1055, ""max_depth"": 9, ""min_child_weight"": 111.321, ""n_estimators"": 246, ""reg_alpha"": 7.98918, ""reg_lambda"": 0.362735, ""subsample"": 0.663559}",102cdd0af8f33c74,256351,8215.438550146824,0.3535010191664152,0.46165370364714525,0.6261860738434135,0.28987935432608886,0.22853804861472096,0.471875,0.25689777699299154,0.00162260906941758,0.50375,0.24545596018433571,0.004330539436922415,0.004556200300881152,561,0.000591016548463357,59
xgb_random_search_3y__label_3y_beat_spy__fs1__r9,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.964604, ""gamma"": 0.00505162, ""learning_rate"": 0.0369191, ""max_depth"": 9, ""min_child_weight"": 3.28737, ""n_estimators"": 755, ""reg_alpha"": 0.000158513, ""reg_lambda"": 0.0171591, ""subsample"": 0.761615}",489cec626d4d66cc,256351,8215.438550146824,0.3535010191664152,0.446008195536719,0.6189848836462588,0.22625671174647285,0.22853804861472096,0.40625,0.8011681877076626,0.0013969482054588438,0.425,0.769123252555728,0.0036535568450462067,0.0019987105093488074,244,0.000591016548463357,59
xgb_random_search_3y__label_3y_beat_spy__fs1__r27,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.765949, ""gamma"": 0.000139965, ""learning_rate"": 0.0114436, ""max_depth"": 8, ""min_child_weight"": 7.50202, ""n_estimators"": 1069, ""reg_alpha"": 3.75825, ""reg_lambda"": 0.186001, ""subsample"": 0.954949}",613955e149fc031f,256351,8215.438550146824,0.3535010191664152,0.4590948409745089,0.628148130273001,0.28928154980435977,0.22853804861472096,0.546875,0.3305332541000098,0.0018805071996561358,0.5125,0.30320719223469494,0.004405759724908661,0.002514506769825919,307,0.0005802707930367504,57
xgb_random_search_3y__label_3y_beat_spy__fs0__r33,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.638389, ""gamma"": 0.00994761, ""learning_rate"": 0.0113265, ""max_depth"": 6, ""min_child_weight"": 59.9175, ""n_estimators"": 195, ""reg_alpha"": 0.000140183, ""reg_lambda"": 0.418799, ""subsample"": 0.887142}",2f5987f4c7f4408b,256351,8215.438550146824,0.3535010191664152,0.4663823934607244,0.6301220985741728,0.286547920952823,0.22853804861472096,0.5625,0.20684064175002276,0.0019342359767891683,0.48,0.19901352951303125,0.0041263700838168925,0.0024177949709864605,294,0.000569525037610144,55
xgb_random_search_3y__label_3y_beat_spy__fs0__r1,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.621396, ""gamma"": 0.0360537, ""learning_rate"": 0.0728414, ""max_depth"": 7, ""min_child_weight"": 2.6022, ""n_estimators"": 145, ""reg_alpha"": 0.871361, ""reg_lambda"": 2.14252, ""subsample"": 0.804953}",79332b0f02546660,256351,8215.438550146824,0.3535010191664152,0.45752138116845464,0.6287890161206472,0.2888234882312015,0.22853804861472096,0.484375,0.3416331893764436,0.001665592091124006,0.475,0.31503138402476905,0.004083387062110466,0.0014184397163120568,171,0.0005587792821835375,55
xgb_random_search_3y__label_3y_beat_spy__fs1__r40,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.643172, ""gamma"": 0.00297022, ""learning_rate"": 0.119507, ""max_depth"": 7, ""min_child_weight"": 2.59355, ""n_estimators"": 109, ""reg_alpha"": 0.0017232, ""reg_lambda"": 0.0118493, ""subsample"": 0.924276}",47ecc3321ce8bfae,256351,8215.438550146824,0.3535010191664152,0.45113593316234357,0.6233205105325927,0.2326586375099428,0.22853804861472096,0.484375,0.8382637014612555,0.001665592091124006,0.4825,0.8143340855091811,0.004147861594670105,0.0017623038899634645,212,0.0005587792821835375,54
xgb_random_search_3y__label_3y_beat_spy__fs0__r35,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.410756, ""gamma"": 0.000136896, ""learning_rate"": 0.060083, ""max_depth"": 8, ""min_child_weight"": 1.93936, ""n_estimators"": 120, ""reg_alpha"": 0.000435259, ""reg_lambda"": 0.200922, ""subsample"": 0.734855}",c8935fb087a78566,256351,8215.438550146824,0.3535010191664152,0.4592849623438791,0.6311907966454843,0.24335826126987578,0.22853804861472096,0.403125,0.5635540229268372,0.0013862024500322372,0.43125,0.5297685598582029,0.0037072856221792394,0.001579626047711154,193,0.000548033526756931,54
xgb_random_search_3y__label_3y_beat_spy__fs0__r67,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.532347, ""gamma"": 0.000651389, ""learning_rate"": 0.0125566, ""max_depth"": 4, ""min_child_weight"": 1.75477, ""n_estimators"": 183, ""reg_alpha"": 0.0249888, ""reg_lambda"": 1.78754, ""subsample"": 0.745547}",28c7c0042b3e232d,256351,8215.438550146824,0.3535010191664152,0.46838327093297394,0.6315350185024198,0.2859577178278385,0.22853804861472096,0.5125,0.22483760961331428,0.0017623038899634645,0.48375,0.21503773022443057,0.004158607350096712,0.0009671179883945841,115,0.000548033526756931,54
xgb_random_search_3y__label_3y_beat_spy__fs0__r10,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.907135, ""gamma"": 0.511724, ""learning_rate"": 0.0512973, ""max_depth"": 4, ""min_child_weight"": 26.3129, ""n_estimators"": 652, ""reg_alpha"": 0.804033, ""reg_lambda"": 16.7895, ""subsample"": 0.659894}",6cdab3aae8105d98,256351,8215.438550146824,0.3535010191664152,0.46129596931555084,0.6287684255385696,0.2905364084073658,0.22853804861472096,0.5375,0.28284023008309306,0.0018482699333763164,0.48875,0.26622014479711653,0.004201590371803138,0.0014936600042983021,179,0.000548033526756931,54
xgb_random_search_3y__label_3y_beat_spy__fs0__r8,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.410777, ""gamma"": 0.00291659, ""learning_rate"": 0.0883068, ""max_depth"": 3, ""min_child_weight"": 9.59956, ""n_estimators"": 1007, ""reg_alpha"": 0.00121915, ""reg_lambda"": 0.124718, ""subsample"": 0.703256}",f48d668e9310990b,256351,8215.438550146824,0.3535010191664152,0.4515919536012398,0.6211227439962775,0.24574858347971218,0.22853804861472096,0.4625,0.5957076760008931,0.0015903718031377607,0.46875,0.5634289931505918,0.004029658284977434,0.0018805071996561358,229,0.0005157962604771116,50
xgb_random_search_3y__label_3y_beat_spy__fs1__r23,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.64825, ""gamma"": 0.0437818, ""learning_rate"": 0.0446423, ""max_depth"": 7, ""min_child_weight"": 1.11682, ""n_estimators"": 400, ""reg_alpha"": 2.04422, ""reg_lambda"": 0.0393915, ""subsample"": 0.604588}",58e2d5acee9db0aa,256351,8215.438550146824,0.3535010191664152,0.4593659417303926,0.6284699312087195,0.2885979871506921,0.22853804861472096,0.528125,0.3449076787568629,0.001816032667096497,0.5125,0.3169433692842722,0.004405759724908661,0.0022028798624543306,268,0.0004943047496238985,47
xgb_random_search_3y__label_3y_beat_spy__fs1__r65,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.521408, ""gamma"": 0.8894, ""learning_rate"": 0.0401561, ""max_depth"": 8, ""min_child_weight"": 0.521251, ""n_estimators"": 458, ""reg_alpha"": 0.0164131, ""reg_lambda"": 0.0180678, ""subsample"": 0.70443}",5f60d6aa2f1d6bd8,256351,8215.438550146824,0.3535010191664152,0.45848707849967707,0.6303036993030994,0.2462540443883648,0.22853804861472096,0.46875,0.5203173086978495,0.0016118633139909735,0.46375,0.4861791693046689,0.003986675263271008,0.0011497958306468945,139,0.0004943047496238985,48
xgb_random_search_3y__label_3y_beat_spy__fs1__r67,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.532347, ""gamma"": 0.000651389, ""learning_rate"": 0.0125566, ""max_depth"": 4, ""min_child_weight"": 1.75477, ""n_estimators"": 183, ""reg_alpha"": 0.0249888, ""reg_lambda"": 1.78754, ""subsample"": 0.745547}",032ea2194392b701,256351,8215.438550146824,0.3535010191664152,0.46737875186529176,0.6305807925568221,0.28613729001759997,0.22853804861472096,0.490625,0.22489648247137667,0.001687083601977219,0.48375,0.2150031583942473,0.004158607350096712,0.0008489146787019128,97,0.0004943047496238985,48
xgb_random_search_3y__label_3y_beat_spy__fs0__r14,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.478395, ""gamma"": 0.00376748, ""learning_rate"": 0.032678, ""max_depth"": 5, ""min_child_weight"": 118.498, ""n_estimators"": 137, ""reg_alpha"": 0.000269662, ""reg_lambda"": 0.896212, ""subsample"": 0.985357}",4b74f70001641b8a,256351,8215.438550146824,0.3535010191664152,0.4656291756367051,0.63212017017759,0.22834012570075726,0.22853804861472096,0.509375,0.7418379036709666,0.0017515581345368578,0.475,0.7247448430210351,0.004083387062110466,0.0011927788523533205,141,0.0004943047496238985,48
xgb_random_search_3y__label_3y_beat_spy__fs0__r61,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.96143, ""gamma"": 0.000626784, ""learning_rate"": 0.0229764, ""max_depth"": 5, ""min_child_weight"": 128.817, ""n_estimators"": 257, ""reg_alpha"": 1.64238, ""reg_lambda"": 0.0143871, ""subsample"": 0.955394}",e572922c055d86a8,256351,8215.438550146824,0.3535010191664152,0.46294932483569073,0.6259428061951191,0.28944810551466643,0.22853804861472096,0.484375,0.232378162862733,0.001665592091124006,0.48625,0.22373790737241506,0.004180098860949924,0.004706640876853642,577,0.00048355899419729207,48
xgb_random_search_3y__label_3y_beat_spy__fs1__r14,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.478395, ""gamma"": 0.00376748, ""learning_rate"": 0.032678, ""max_depth"": 5, ""min_child_weight"": 118.498, ""n_estimators"": 137, ""reg_alpha"": 0.000269662, ""reg_lambda"": 0.896212, ""subsample"": 0.985357}",d5258a01bd3307be,256351,8215.438550146824,0.3535010191664152,0.46489914282859096,0.6312526511856846,0.22853311825258882,0.22853804861472096,0.525,0.7431665340438485,0.0018052869116698903,0.48625,0.7261489858478307,0.004180098860949924,0.001310982162045992,156,0.00048355899419729207,47
xgb_random_search_3y__label_3y_beat_spy__fs0__r23,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.64825, ""gamma"": 0.0437818, ""learning_rate"": 0.0446423, ""max_depth"": 7, ""min_child_weight"": 1.11682, ""n_estimators"": 400, ""reg_alpha"": 2.04422, ""reg_lambda"": 0.0393915, ""subsample"": 0.604588}",723315d0a63bca3d,256351,8215.438550146824,0.3535010191664152,0.4579108943089307,0.6275776536901182,0.2886241474535905,0.22853804861472096,0.525,0.3471525809261948,0.0018052869116698903,0.505,0.32018936168402434,0.004341285192349022,0.0018697614442295294,223,0.0004620674833440791,44
xgb_random_search_3y__label_3y_beat_spy__fs1__r61,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.96143, ""gamma"": 0.000626784, ""learning_rate"": 0.0229764, ""max_depth"": 5, ""min_child_weight"": 128.817, ""n_estimators"": 257, ""reg_alpha"": 1.64238, ""reg_lambda"": 0.0143871, ""subsample"": 0.955394}",7d41c212815e8a9a,256351,8215.438550146824,0.3535010191664152,0.46158050018512803,0.6248327717807135,0.28955131892536057,0.22853804861472096,0.5125,0.2329258109908551,0.0017623038899634645,0.49375,0.22408386275172235,0.004244573393509564,0.0024285407264130667,293,0.0004513217279174726,44
xgb_random_search_3y__label_3y_beat_spy__fs0__r77,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 1.0, ""colsample_bytree"": 0.419847, ""gamma"": 0.00205737, ""learning_rate"": 0.0161246, ""max_depth"": 8, ""min_child_weight"": 7.30991, ""n_estimators"": 259, ""reg_alpha"": 0.00941428, ""reg_lambda"": 9.13939, ""subsample"": 0.831824}",c5cf40abcc6163c4,256351,8215.438550146824,0.3535010191664152,0.4668415769736231,0.6355171874832433,0.22783626176159738,0.22853804861472096,0.5,0.7560177605599165,0.0017193208682570384,0.46125,0.7378548457473516,0.003965183752417795,0.0009671179883945841,113,0.0004513217279174726,44
xgb_random_search_3y__label_3y_beat_spy__fs1__r4,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.52133, ""gamma"": 3.21481, ""learning_rate"": 0.0191653, ""max_depth"": 7, ""min_child_weight"": 0.609582, ""n_estimators"": 172, ""reg_alpha"": 0.00535475, ""reg_lambda"": 0.427022, ""subsample"": 0.962454}",cf603235af356278,256351,8215.438550146824,0.3535010191664152,0.4655183564020007,0.6287774675047553,0.2889672119566494,0.22853804861472096,0.53125,0.24592882846482098,0.0018267784225231033,0.49875,0.23075899014249443,0.00428755641521599,0.001579626047711154,191,0.0004513217279174726,43
xgb_random_search_3y__label_3y_beat_spy__fs1__r54,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.407286, ""gamma"": 0.000106243, ""learning_rate"": 0.0118662, ""max_depth"": 8, ""min_child_weight"": 89.3656, ""n_estimators"": 556, ""reg_alpha"": 0.436331, ""reg_lambda"": 21.3796, ""subsample"": 0.6872}",7d436b75f01f3582,256351,8215.438550146824,0.3535010191664152,0.46756357194959913,0.6326646847412509,0.22050693940699972,0.22853804861472096,0.578125,0.6214719987474382,0.0019879647539222008,0.51125,0.5991927526891232,0.004395013969482054,0.004577691811734365,559,0.0004513217279174726,43
xgb_random_search_3y__label_3y_beat_spy__fs1__r35,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.410756, ""gamma"": 0.000136896, ""learning_rate"": 0.060083, ""max_depth"": 8, ""min_child_weight"": 1.93936, ""n_estimators"": 120, ""reg_alpha"": 0.000435259, ""reg_lambda"": 0.200922, ""subsample"": 0.734855}",456b4ebdac6599b7,256351,8215.438550146824,0.3535010191664152,0.4595393744165164,0.6306966590320853,0.2433058227417568,0.22853804861472096,0.428125,0.5619601849466562,0.001472168493445089,0.46125,0.5287480866536498,0.003965183752417795,0.002955082742316785,360,0.0004405759724908661,44
xgb_random_search_3y__label_3y_beat_spy__fs0__r42,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.53438, ""gamma"": 3.52656, ""learning_rate"": 0.0231899, ""max_depth"": 3, ""min_child_weight"": 2.53433, ""n_estimators"": 629, ""reg_alpha"": 2.59727, ""reg_lambda"": 0.106828, ""subsample"": 0.750532}",3446b82ab8b2e7b0,256351,8215.438550146824,0.3535010191664152,0.4673255849309308,0.6307664852604593,0.24419262001621256,0.22853804861472096,0.55,0.4324540585279465,0.0018912529550827422,0.50625,0.4165184069797397,0.004352030947775629,0.004384268214055448,538,0.0004405759724908661,42
xgb_random_search_3y__label_3y_beat_spy__fs0__r69,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.661474, ""gamma"": 0.00657617, ""learning_rate"": 0.077245, ""max_depth"": 3, ""min_child_weight"": 0.826523, ""n_estimators"": 199, ""reg_alpha"": 0.268472, ""reg_lambda"": 0.944583, ""subsample"": 0.806679}",233016a9b53862dd,256351,8215.438550146824,0.3535010191664152,0.45749058050449654,0.6259420227433552,0.2901530482165665,0.22853804861472096,0.453125,0.3122614234220237,0.0015581345368579412,0.455,0.29072557281702754,0.003911454975284763,0.001182033096926714,143,0.0004298302170642596,42
xgb_random_search_3y__label_3y_beat_spy__fs0__r2,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.729445, ""gamma"": 8.02728, ""learning_rate"": 0.0184533, ""max_depth"": 8, ""min_child_weight"": 13.7978, ""n_estimators"": 370, ""reg_alpha"": 0.00583948, ""reg_lambda"": 1.14038, ""subsample"": 0.69412}",68ff8efb9f1e31e4,256351,8215.438550146824,0.3535010191664152,0.4673698461451165,0.6275178216297419,0.2895373765157869,0.22853804861472096,0.5125,0.19972513008397072,0.0017623038899634645,0.50125,0.19456236180849373,0.004309047926069203,0.005147216849344509,633,0.00041908446163765314,42
xgb_random_search_3y__label_3y_beat_spy__fs0__r70,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.467998, ""gamma"": 0.000949267, ""learning_rate"": 0.0544283, ""max_depth"": 9, ""min_child_weight"": 14.7892, ""n_estimators"": 1421, ""reg_alpha"": 7.71129, ""reg_lambda"": 1.10157, ""subsample"": 0.903547}",bdd1569e21eb2e2b,256351,8215.438550146824,0.3535010191664152,0.45324555234660624,0.6247324495233038,0.24411237686182385,0.22853804861472096,0.5125,0.5936315317638219,0.0017623038899634645,0.52875,0.5639271717146039,0.004545454545454545,0.0026649473457984094,323,0.00041908446163765314,40
xgb_random_search_3y__label_3y_beat_spy__fs0__r54,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.407286, ""gamma"": 0.000106243, ""learning_rate"": 0.0118662, ""max_depth"": 8, ""min_child_weight"": 89.3656, ""n_estimators"": 556, ""reg_alpha"": 0.436331, ""reg_lambda"": 21.3796, ""subsample"": 0.6872}",e5cb4abe6e247645,256351,8215.438550146824,0.3535010191664152,0.46765852968318816,0.6327870520552341,0.22047457306210627,0.22853804861472096,0.575,0.6216020063497126,0.001977218998495594,0.50375,0.599462537355721,0.004330539436922415,0.0042660649043627765,519,0.00041908446163765314,40
xgb_random_search_3y__label_3y_beat_spy__fs0__r64,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.974315, ""gamma"": 1.23226, ""learning_rate"": 0.167655, ""max_depth"": 8, ""min_child_weight"": 22.6341, ""n_estimators"": 730, ""reg_alpha"": 0.0864657, ""reg_lambda"": 0.0191934, ""subsample"": 0.624762}",e772d706d36cb667,256351,8215.438550146824,0.3535010191664152,0.45815248794039676,0.6261255522377822,0.2911307144193974,0.22853804861472096,0.490625,0.29102284610271456,0.001687083601977219,0.455,0.2686458557844162,0.003911454975284763,0.0008381689232753063,98,0.00041908446163765314,41
xgb_random_search_3y__label_3y_beat_spy__fs0__r71,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.47976, ""gamma"": 0.102674, ""learning_rate"": 0.0249924, ""max_depth"": 7, ""min_child_weight"": 4.29548, ""n_estimators"": 153, ""reg_alpha"": 0.00011007, ""reg_lambda"": 9.29463, ""subsample"": 0.886823}",ae3c2dd67e7e9f25,256351,8215.438550146824,0.3535010191664152,0.46603525284885466,0.63221546502966,0.2884099599918789,0.22853804861472096,0.49375,0.26863278122618794,0.0016978293574038256,0.47125,0.25088321063667535,0.004051149795830647,0.0012142703632065334,146,0.00041908446163765314,40
xgb_random_search_3y__label_3y_beat_spy__fs1__r30,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.575029, ""gamma"": 0.401128, ""learning_rate"": 0.0264736, ""max_depth"": 4, ""min_child_weight"": 31.5152, ""n_estimators"": 390, ""reg_alpha"": 0.0175784, ""reg_lambda"": 23.1505, ""subsample"": 0.666436}",9961b61c74003195,256351,8215.438550146824,0.3535010191664152,0.4621312974217627,0.6288404772557701,0.22154335103076328,0.22853804861472096,0.51875,0.6334150657057762,0.0017837954008166775,0.47625,0.6125876663997769,0.004094132817537073,0.0029228454760369654,357,0.00041908446163765314,40
xgb_random_search_3y__label_3y_beat_spy__fs0__r15,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.5, ""colsample_bytree"": 0.820146, ""gamma"": 0.000215652, ""learning_rate"": 0.111983, ""max_depth"": 9, ""min_child_weight"": 30.0021, ""n_estimators"": 148, ""reg_alpha"": 0.0211212, ""reg_lambda"": 0.0148423, ""subsample"": 0.92075}",217ab5303ab9b3f7,256351,8215.438550146824,0.3535010191664152,0.4496136446022167,0.6212677715618188,0.22408564113214363,0.22853804861472096,0.453125,0.7310440115630626,0.0015581345368579412,0.46875,0.7035279968380928,0.004029658284977434,0.0010315925209542231,120,0.0004083387062110466,39
xgb_random_search_3y__label_3y_beat_spy__fs0__r16,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.25, ""colsample_bytree"": 0.882777, ""gamma"": 0.633984, ""learning_rate"": 0.0222695, ""max_depth"": 8, ""min_child_weight"": 56.7443, ""n_estimators"": 196, ""reg_alpha"": 0.00048919, ""reg_lambda"": 0.227737, ""subsample"": 0.799136}",092ceba351dc3e95,256351,8215.438550146824,0.3535010191664152,0.4604158646665937,0.6288011212387247,0.24568739304627824,0.22853804861472096,0.503125,0.46705049108713864,0.001730066623683645,0.46125,0.4431307051330805,0.003965183752417795,0.0012142703632065334,146,0.0004083387062110466,39
xgb_random_search_3y__label_3y_beat_spy__fs0__r4,completed,label_3y_beat_spy,,3,0,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.52133, ""gamma"": 3.21481, ""learning_rate"": 0.0191653, ""max_depth"": 7, ""min_child_weight"": 0.609582, ""n_estimators"": 172, ""reg_alpha"": 0.00535475, ""reg_lambda"": 0.427022, ""subsample"": 0.962454}",257248bcc91c3858,256351,8215.438550146824,0.3535010191664152,0.46624978621525653,0.6296213721187514,0.28875896772753856,0.22853804861472096,0.521875,0.2457339737098664,0.001794541156243284,0.5,0.23084656765684486,0.004298302170642596,0.00122501611863314,145,0.0004083387062110466,38
xgb_random_search_3y__label_3y_beat_spy__fs1__r56,completed,label_3y_beat_spy,,3,1,7,{},"{""class_weight"": 0.1, ""colsample_bytree"": 0.943062, ""gamma"": 0.0813678, ""learning_rate"": 0.1055, ""max_depth"": 9, ""min_child_weight"": 111.321, ""n_estimators"": 246, ""reg_alpha"": 7.98918, ""reg_lambda"": 0.362735, ""subsample"": 0.663559}",5a13ecaff997c38d,256351,8215.438550146824,0.3535010191664152,0.4614951542571212,0.626182821401476,0.2898449448565066,0.22853804861472096,0.515625,0.2532946607563645,0.0017730496453900709,0.52125,0.24261119997128844,0.004480980012894906,0.004362776703202235,537,0.0004083387062110466,39
